polarity,tweet
0.6499999999999999,Oh this isnt good I have tooth pain Lets hope it goes away on its own Ho hum lockdown
-0.3666666666666667,This country is fucked No more lockdown no more SocialDistancing lets just throw away the deaths of 40000 peo
0.6,jvnaidoo1 education you see how much work we still have to do here and lockdown is the perfect opportunity
0.11666666666666665,MY MOM An emotional story For full video Marlencinemas Shortfilm Emotional
-0.3,Hancock an economist disagrees with Dr John Edmunds a leading epidemiologist that lockdown too late and relaxin
-0.05714285714285716,Matt Hancocks relentless insistence that the Government has done everything right is wearing SOOOO thin They don
-1.0,Sillyshib I am remaining in LockDownThe thing is that I can because I can afford to do soIt is all a bit grim
0.09999999999999998,Good to be back on the field but the game wasnt even close to what it used to be Cricket COVID19 lockdown
0.0,Manipur Manipur Police detained 541 violators of Lockdown Curfew Not wearing FaceMask Not maintaining
-0.2,SAD demands waiver of fixed power charges for IndustrialSector amp state GST share for lockdown period
0.0,Cooker gt Microwavecake baking lockdown foodporn dessert chocolate
0.3125,Interesting article about London foxes Pretty sure they are getting domesticated further
0.0,all opened up for economy but what about human needs I want to see my people if it has to come let it come to m
-0.6,Did a lockdown thing with some pals for a bit of positivity during these crazy times jaggedmusical
0.8,You know what happy dance look like Well here it isdeepikapadukone shared a throwback clip of hers du
0.14285714285714285,A protest is a protest regardless of what you are protesting right The only difference between the lockdown prot
0.0,HYPOCRITES EVERYWHERE I stood by the lockdown protest amp had people on socialmedia tell me we should be lined up
0.0,Am I the only one scared looking at this COVID19 lockdown
-0.25,Lazy Sunday afternoon pub dog lazysunday englishbulltererrier pubdog lockdown The Wonston Arms Freehouse Vill
-0.125,In 2015 I was told I may never play sport again due to pneumonia Lockdown had similarities of my recovery house
-0.5,27of Britions hancock boris marr masks lockdown policestate ukgovernment freedom humanity illegal
0.7,Heard good ratings of You Lets see whats its all about Netflix lockdown
-0.125,IoW MP Seely looks like any other oneruleforusoneruleforthem politicsengland but is i
0.5,The lockdown too has given us many memorable moments Along with having memories to cherish we sure have learned ne
0.0,After and during the rainAlso see rodwey2004Visit my website desertedplaces
0.7,Good Morning NewMexico nmpol nmlegHealth expertsCOVID19 MassGathering lockdown smallbusiness
0.0,Democrats WaPo amp Republicans Rubio Trumppat themselves on the back for PPP welfare programeven as lockdown
0.35,So the Democrat states still on lockdown are hurting minorities the most It doesnt seem like they care really
0.0,lockdown CastingChallengeForFliz Jinnie jazz from ullu app series amp Garima jain from ALT balaji series Now loc
0.0,Hats off to Pakistani AwaamActually we are losersCOVID19 lockdown government
-0.45,Anyone else got an unhealthy habit of repeating kondogloo with that pronunciation at random points during the d
1.0,wearetidelines with the worlds Greatest Choir helping them on a bit tastetherain lockdown
0.0,Spotted a rainbow outside my window today evening sundayvibes rainbow lockdown mumbai
-0.025000000000000005,BorisJohnson Do those liberal virtue signalling white middle class victim mentality protesters of the unlawful dea
0.5,Malaga moves into phase three tomorrow Read more CostaDelSol Malaga Lockdown
-0.06666666666666667,Nearly twothirds of the public reported some negative impact on their sleeping patterns which shows just how unse
0.0,pechesmelba MisterMarilyn jkrowling And blacklivesmatter PrideMonth are taking away from lockdown and
0.06060606060606061,MashaAllahScotland records no new COVID19 related deaths for the first time since lockdown began in the country
-0.025,Strange how Conservatives celebrate the 1stAmendment amp 2ndAmendment Rights of White Citizens to Protest
0.13636363636363635,Two new stories have just been released on Todays readers are Ian Bleasdale and Andrew Woo
0.0,The same people who screeched that in lockdown there shouldnt be one rule for Cummings and another for everyone
0.3333333333333333,On a rainy Sunday The only thing to do is have a wonderful afternoon tea from your local cafe delivered to your do
0.0,dvariya narendramodi PMOIndia drharshvardhan NitinbhaiPatel vijayrupanibjp Arnab5222 TOIIndiaNews Now Gov
0.0,COVID19 Schools lodges to be converted to hospitalsNews NOTD Nutshell NutshellByQuizzora NutshellGK
0.0,lockdown CastingChallengeForFliz Jinnie jazz from ullu app series amp Garima jain from ALT balaji series Now loc
0.0,JohnEdmunds member of SAGE accused Hancock of delaying lockdown and relaxing it to soon
0.21428571428571427,Nonsense These are grownups Theres no difference between them and drug dealers If you think youre too smart to
0.04545454545454545,CoronaVirusUpdates On the eve of easing of lockdown norms for the third day in a row the total number of new C
-0.016666666666666666,After lockdown relaxation hundreds flock to Mumbais MarineDrive for walks with no social distancing lockdown
0.2222222222222222,ITS SUPER SUNDAY Get 10 off all entires when you use code SUPER Today only so hurryEnter here
0.4666666666666667,Super effective rpg supereffective covid19 coronavirus lockdown disinfectant staysafe nerdybiker
1.0,RJHeald bookouture ThePSAA Perfect lockdown read
0.0,Every disaster movie starts with the government ignoring a scientist Lockdown QuarantineLife
0.2,Buy as much alcohol as u can please because i foresee an alcohol ban soon covid19 lockdown Yall behaving like maniacs
0.0,This is week 12 of Lockdown I later found these nearadultmen in their bedroom playing tennis with ping pong ba
0.0,Majestic ORR We Hyderabad Lockdown Monsoon Hyderabad prudhvikoppaka
0.0,RaiSwatiRai Aap ho kahya mohtarma amp how did you get there in Lockdown
0.0,TrueQaDeepstateLockdown
-0.1,Pope France Warns People of Countries Emerging From Coronavirus to Be Careful After Lockdowns Lifted
0.0,For Sunderbans in WestBengal it has been a double whammy CycloneAmphan amp COVID19 lockdown has left families
0.4,COVID19 times and stayhome in lockdown Boost your ImmuneSystem These fantastic products gives you
-0.1,hamiltonviv EdwardDocx From ICU to care homes to families under pressure in Lockdown poverty mental health con
0.0,WakeupPakistan CoronaUpdateNumber of COVID19 patients PAKISTAN Total cases 101173Active cases 65073Dead
-0.3333333333333333,Met feared serious disorder if lockdown rules were enforced at racism protest
0.0,The 2nd monologue I had the honour to perform at Lockdown Monologue Film Festival was I Fell Asleep In A Churchyar
0.0,MattHancock will blame protesters for the possible increase in COVID19 infections but take no blame the 1000s o
0.0,i hope people realise that lockdown is a fundamentally different experience if you have a car and a garden
0.2333333333333333,Nice lockdown walk earlier in my old stomping ground Bodfari NorthWales
-0.8,krishgm Marr MattHancock BlackLivesMatter ukprotests I took my son out of school 2 weeks before lockdown base
0.1,missionbeginagain get ready its the last Sunday of lockdown SundayFunday Mumbai Bandra
0.04545454545454545,On the eve of easing of lockdown norms for the third day in a row the total number of new Covid cases on Sunday
-0.15000000000000002,Video I spent a few weeks documenting artist tanyadempseyart while she created joyceinquarantine in the window o
0.4444444444444444,Youre spending more time than ever at home so make sure your space is super cosy by reading my tips on lockdown
0.0,Alan self isolation Day 4 Quarantine QuarantineLife boredinthehouse SelfIsolation SocialDistancing
0.0,Put on weight during the Covid19UK lockdown Want to lose it Ask me about a trial in a liquid superfood supplem
0.0,This weeks Greatisolationbakeoff it was crumpets Who doesnt like a bit of crumpet oooh matron slathered in but
0.8,COVID19 Indias lockdown has led to great hardship and generosity
0.0,Can I go for a pint amp a haircut now BorisJohnson MattHancock No oh I see is it because these 2 scenarios are o
0.0,OMG LIDL ARE OUT OF CIDER lockdown psychosis
0.7,Sometimes its good to just Look Up in Life and not to always concentrate on all the dramas and craziness goi
0.13636363636363635,What impact is Coronavirus having on Gambling New blog out now Read it here
0.7,Sometimes its good to just Look Up in Life and not to always concentrate on all the dramas and craziness goi
0.7,Sometimes its good to just Look Up in Life and not to always concentrate on all the dramas and craziness goi
0.7,Sometimes its good to just Look Up in Life and not to always concentrate on all the dramas and craziness goi
0.55,They jog to the Cascade which before the COVID 19 outbreak was the most popular site for tourists in Yerevan T
0.0,An OPD visit to the doctor at Medica hospital in Calcutta used to be Rs 800 Now an online consultation with the
-0.4,BJP hand behind Sonu Soods philanthropy alleges Senas Sanjay RautHindustantimes
0.0,Dad amp SonDaughter Duo And the winners are contest stayhome lockdown contestalertindia
-0.23750000000000002,Death Grief amp Hope is a free resource weve produced for supporting adults experiencing grief through COVID19 Pl
0.625,Best thing about lockdown Reading HarryPotter to my 9yo for the first time and seeing her face beam as mine did
0.7,Good morning everyone What are you doing today lockdown
0.0,UBS estimate that of 42 countries they monitor the number imposing severe restrictions on mobility has dropped
0.7,I loved contributing to michellegant76 blog whentheworldpaused Taking the time to think about this time and what
0.0,The central government has extended lockdown till 30 June With rising number of COVID19 cases across India all t
-0.35,AmitShah says MigrantLabourers walked home since they lost patience No Modis disastrous Lockdown left 80
0.125,Heres Why Youre Reminiscing More Than Usual During the Pandemic CoronavirusLockdown
0.3430555555555556,IDEA Caterpillar Kebabs Great for help improve little ones fine motor skills cooking educate
0.0,Day 84 WFH A Sunday afternoon stroll to work off the bacon and eggs from lunchworkingfromhome WFH
0.0,The NYT claims the science is settled that You should wear a mask but a recent study showed that breathing or co
0.16,5000 High Quality USA Web Traffic To Your Website for 3 tbt lockdown crypto
0.0,Mandatory face masks three months into a pandemic is like requiring condoms at the baby showerCOVID19
0.16666666666666666,Teeny tiny telegram from my eldest granddaughter way too cute thank you again babe telegram lockdown present
0.15625,No matter how many lockdowns we are going to have We still wait for that one Sunday hoping it to be a little lon
0.3,Just for fun and to lighten the mood during lockdown answer our icebreaker question We cant wait to read your r
0.5,Life is shortget into a river fully clothed and climb up the waterfall to see what is at the top There was an
0.0,France has said no to lockdown FailedLockdown QAnons BillGatesBioTerrorist SorosRiots ObamaGate WWG1GWA WWG1WGAWORLDWIDE
0.0,Quarantine Mornings A Series Hiyerkaapi gpwarrior
0.6,A candid picture of how i am holding my life rn lockdown lockdownjugar
0.0,Im not Jasleen royalbut kho gaye hum kahanlockdown
0.0,teachertwitter take a breakhistory homeschool lockdown
0.4666666666666667,Effective communication means developing extraordinary communication skills DrVivekBindra reading your book on E
0.35,Omg this was so true lockdown tehe
0.16666666666666666,CoronaVirusUpdatesIndia has been witnessing a steady improvement in COVID19 Recovery Rate since lockdown in
0.0,Is there a thing called Triple whammy lockdown now entering into 10 month COVID19 DOMICILE Kashmir is going
0.0,TahirFiraz Is there a thing called Triple whammy lockdown now entering into 10 month COVID19 DOMICILE Kash
0.3666666666666667,It is important that you take care of your own health even if you are busy looking after someone elses health
-0.26,CMOMaharashtra biggest mistake yet to allow relaxation of lockdown Consequences will be very deadly and
0.0,With bookshops preparing to open again soon I spoke to Jane Streeter TheBookcase1 in Nottinghamshire about what s
0.0,or well nail your head and hand to a tree staysafe lockdown tigger
0.19375,Same Sht Different Day does this sound familiar lockdown selfisolation covid Ecofriendly cotton tshirts
-0.5,The lockdown has been a difficult period for all But now that the nation is unlocking Devbhumi Dwarka is also o
0.0,Ive worked it out Rishi Sunak is playing mind games to help pay for all those lockdown loans
0.0,Digital art by me art moonshineart artist drawsfeature hairs hudabeauty marinette mac makeupstudio
-0.14583333333333334,BBCNews BBCNews working so hard to keep to the Charter on neutrality but ultimately failing The protests may we
0.225,12 Think it is becoming obvious as we go on that we are coming to a folk in the road as Government and Science hav
0.0,Amid the stringent lockdown Animal rights activists in collaboration with state governments and public volunteer g
0.47857142857142854,Supporters of both the lockdowns and the protests need their own special hashtag BlackGrandmasDontMatter
0.0,eddwilson Melonhead999 MumofFatCassie And it takes weeks for the uptake in numbers to come through Lockdown wh
-0.175,If youve spent the past couple of months making a list of things youll do after the lockdown and renovating you
0.5,I miss hugsJust one of the many things missed during coronavirus lockdownThe power of a hug should never
-0.44999999999999996,Missing Lockdown Badly Kyaaa Life Thi Lockdown Me
0.016666666666666635,prudentgoa goacm visrane Secret of Goans strong immunityGoa GoaFightsCOVID19 coronavirus COVID19
0.16666666666666666,Will be interesting to see if the curve actually rises after such inconsiderate behaviour If it doesnt does that
0.40888888888888886,Happy 70th birthday to the man who passed down his lovely smile to me Honestly cant believe youre 70 dad Have a
0.0,ClareAshford ApplecrossAntiq barkworths majesticshr We are in Sbury but no one can visit only if outside
0.0,Make the change this year Art Therapy Now art mentalhealth lockdown
0.0,This should enable NSWpol Residents to access GoldCoast Airport without having to negotiate continuing Qldpol
0.30625,Happy Sunday everyone Todays deal of the day is a little pamper package we have a bath pamper package and a b
0.0,sundaystyle snuggled in a blanket coffee watching our favourite onlyfoolsandhorses lazysunday
0.3333333333333333,There is going to be a lot of competition for this so we need to get ahead of the field quickly The Lockdown has
0.0,Time to spruce up the gardenlockdown
0.7,Some fascinating analysis on trust in government and COVID concern using IpsosMORI data from KingsCollegeLon Whi
0.0,4 days later still eating leftovers that hasnt happened since I was a kid Lockdown QuarantineLife
0.0,Ive done another Lockdown Recreation picture NIGHTHAWKSTake a look here
0.0,London Lockdown TowerBridge to Battersea Park via YouTube lockdown lovelondon cyclinglife londonlife
0.0,Start rolling Film production likely to resume shooting in California from June 12rameshlausDhananjayang
0.21103896103896103,Remember stay at home and save lives the scenes live from number 10 right now where all tory cabinet members me
0.0,Seek out the quiet places never driven or walked this road hoping it will lead me back to the louthcanal
0.09090909090909091,Coronavirus Scotland reports no new COVID19 deaths for first time since lockdown
0.0,Alans starbucks surprise Frappe starbucks drivethrough Takeaway fridaynight kfc
-0.03333333333333335,Hope everyones Enjoying their SundayFundayYES Everyday feels like a Sunday during this frustrating
0.09375,NEWS Demand has gone up for pet dogs amp puppies during Lockdown but DTLeeds fears this could mean more being aba
0.4285714285714286,What can you find to do on a lockdown birthday enjoying a special birthday glass of Goslings family reserve ol
0.0,Morning motivation trail5Islamabadimmunitybooster COVID19 lockdown
0.5,Cant help wondering how many people will buy a car just as something to do Lockdown
0.41,I loved being part of virtualchoir these past couple of weeks On the eve of lockdown a very apt version of
0.06666666666666667,If my lockdown hair gets much longer Ill soon be able to pull it across my eyes like a pair of curtains
0.0,Heating on Cant have family over for Sunday Dinner Fed up of this bullshit COVID19 Lockdown
0.25,TVSCredit The first thing I would do after the lockdown would be to take a dip in the holy Ganges and thank the A
0.2,Lockdown is now a weekday only thingWeekends are a free for all of sunbathing BBQs protesting amp maiming
0.0,Covid19 scenario is worsening every day in India Why all our measures including 65 day lockdown failing
0.0,What would you rather see defundedLondonRiots2020 LondonRiots BlackLivesMattter AllLivesMatter BBC
-0.2916666666666667,BlogIndiaBlog A9 It a hard thing as a traveler we cannot make in lockdown but we can make video about what shou
0.0,Which notification of the government has allowed the stoppage of free ration to the poor Heard complaints from mig
0.0,Let it be known when all this Lockdown COVID19 is over were all going to have a big get together And we wont b
0.21428571428571427,What did you do during lockdown GrandpaPurchased a Sage Smart Scoop a Sage Bakery Boss for ParlezPantry and
0.5,My mom shared this with me recently Love it Lockdown positivity
0.0,A massive effort from everyone involved with CAFCTrust RoyalGreenwich and the Community Hub Over 66000 calls t
-0.0625,trending show is next to fall due to lockdown Covid19 via SundaySun
0.55,Quarrantine Life stops this weekThanks for this kind of experience I enjoyed so muchbedhairdayeveryday book
0.45,This man menongautham is the most genuine filmmaker that we can find COVID19India lockdown No resource amp yet he
0.0,Another Isolation cocktail HeppleSpirits candyfloss cocktail barmanager isolationcocktail
-0.6,Agar students bade hoke aisi baatein karenge toh AmitShah is ought to be afraid lockdown StayHomeStaySafe
0.3,Why I love Scotland of all the cities around the world Ive visited Edinburgh is by far the safest Ive ever been
0.0,Numbers from entire India will be projected low starting from todayIndiaUnlocked Lockdown LockdownFailed
0.5,Latest cricket score Thank you GoogleIndia for putting salt on the wounds lockdown covid19
-0.1,Somehow lockdown has turned my minimal city pad into a combined homeoffice sewingroom observatory greenhou
0.0,By Abhigyan Pandey Covid19 sneezes on Cricket Whats the future covid westindies cricket lockdown
0.0,I know nothing about the biiiggg hole in the garden mom Bongogoldenretriever dogsoftwitter naughtydog dogs
0.0,PSBs sanction Rs 17705 cr collateralfree loans for MSMEsSakal SakalNews viral ViralNews SakalTimes news
-0.5,Finding those lockdown blues difficult Come join us in our birthday celebrations from your home and start your j
0.30000000000000004,So Ive watched every episode of ChicagoPD from season one to the last one Its amazing what do I watch now I w
0.0,diprojhajjar sharmarekha DiproSonipat diprofatehabad cmohry DiproPalwal DiprHaryana DiproPanchkula
0.20000000000000004,TravelBizOpp thanks for Following this luxury brandambassador in lockdown London Enjoy travelblog
0.16666666666666666,Super Moist Ultimate Chocolate Cake Without Ovenhomemade lockdown cake cakes
-0.35000000000000003,Heidi28560565 riatsila501 adamgarriereal Nonsense and the lockdown is also completely unlawful I would say base
0.0,TheMendozaWoman Come the next lockdown they will have learned lessons
0.0,2 Stone in 2 Months Weight Loss Challenge with Lighterlife Introduction weightloss weightlossjourney lockdown
-0.0625,trending show is next to fall due to lockdown Covid19 via SundaySun
0.0,saumyatandon reveals of her payment being delayed and asked to take a pay cut Read On SaumyaTandon
0.0,Hairdressers we need youlockdowner lockdown lockdownlife coronavirusuk lockdownuk comics comicstrips
0.0,Day 2 of 7DaysofCycling BikeWeekUKFaveRoute whereiride countrylanes adventuresonmybike lifebehindhandlebars
0.0,And now my pieced ears have started to heal up Will this lockdown hell never end
0.0,The government opened alcohol supply in initial relaxations to the lockdown Now it opens up religious places in
0.0,Following up on this we today launched our newest campaign Humans of LockdownAmazing people helping us daily to
0.0,Marking the Passing of Time Through Nature a short post about how nature has been instrumental in my understandi
0.07777777777777777,Things wont return to normal quickly said Khalid 39 who runs a small grillade in one of Casablancas poorest
0.03333333333333333,Shoutout to those days when we used to go to brunch boy I miss that I heard that thewafflela may be social distan
0.0,Believe Carousel Clouds Acoustic via YouTube lockdown acoustic solo LockdownHair ghosts
0.22727272727272727,COVID19 Positive Deaths 07062020Lockdown TamilNadu Corona StaySafe COVID19 TN
0.8,itvracing Great sport Aidan OBrien for joining chamberlinsport amp itvracing on zoom and great example with his c
0.0,Just completed my 24th run of lockdown and my 11th run In the last 28 days where as part of greatrunsolo I have r
0.21212121212121213,Despite the lockdown HDFCBank has been able to add 25 lakh new customers in the last 40 days Heres how
0.0,Todays training session focused on explosive movements on and off the ball with close proximity dribbling An el
0.1,Everything is near us lockdown checkpoints isolation
0.5,Get spotted Stay safe and stay stylish facemasks lockdown supportsmallbusiness dapper suave dapperandsuave
-0.5,CAYMUSOCAUGHEY Covid19 Exercise Patrol brought to you by Random StoneLockdown Isolation Covid19
0.5,Cafe turtle at Khan Market shutting most heartbreaking thing I read today Imagine it was one of the busiest cafes
0.018181818181818174,No 97 The River by Jez Butterworth A man brings his new girlfriend to the remote family cabin where he has come f
0.0,Check out the 1st Edition of The Younglings designed by a group of inspired undergrads to help kids through this
0.075,While grownups are grappling to come to terms with the sudden disruption of our normal lives we tend to forget th
0.5,These days it is more than a figureofSpeech lockdown StayHomeStaySafe
0.0,Its NationalVolunteersWeek NCVOvolunteers so Ive penned some musings about volunteering for jchudds
0.0,Boris Johnson to ease UK coronavirus lockdown faster than planned Politics
0.25,We breathe in our first language and swim in our secondshaskvir instaphotos adidas instaphotos instaphotos
-0.3666666666666667,Some of the lockdown failed comments are utterly depressing Just when I thought we were starting to turn a corner endlockdown
0.13636363636363635,Dear Learners of IGNOU RCChennaiHere is the Interactive Radio Counseling Live Sessions Schedule of 08 June
-0.2777777777777778,SyedAliAqa According to paradigm of youthism Lock Down is an act of satanampdemonic against poor And believe m
0.16666666666666666,Potential big agenda in the rebuild after COVID19 lockdown but needs to be backedup by stronger and more auton
0.6,Make your Own Face Shield at Home Sonu Sood Step by Step Method video courtesy Sonu sood
0.0,Watching maskedsingerus what the hell has become of me Need football and SuperSunday back asap Lockdown
-0.11851851851851854,Physical Fitness LevelsTo the wondow to the walland a few steps down the hall lockdown sundayvibes
0.2,Lockdown politico heaven thanks to BBCParliament
0.2,Watch something different during the lockdownGerryMoynihans criticallyacclaimed play Continuity available
0.0,Why DelhiNCR is facing multiple Earthquakes during Lockdownearthquake delhiearthquake
-0.2,Glasgow Green BLM protest grows in size looks like SocialDistancing amp lockdown rules are out the window
0.04999999999999999,Great Job PandohSanyam Thanks so much BJP4JnK for the content Lockdown would have been boring if you not prov
0.325,Rushing to end the Lockdown runs the big risk of people losing more loved ones Clearly over 40000 Deaths is not
0.0,Lets take test Free fire vs PUBGVote for game PUBGMOBILEFreefirevote lockdown gaming poletreatment
0.0,Chennai should be divided into three zones geographically with river coovam adaiyar lock all bridges over rive
-0.5,CAYMUSOCAUGHEYCovid19 Exercise Patrol brought to you by Random CoOp Car ParkLockdown Isolation
-0.0625,activistslegal DanOhear In the middle of a Lockdown due to Coronavirus BLMglasgow ya bunch of Fannies
0.0,Where would you like to visit after this COVID 19 LockdownMe I would like to be in Vienna AustriaWhat about y
0.0,As Lockdown rules only apply when they match your lifestyle DominicFor those of us who dont have 2nd homes k
-0.5,A sad case of desperationlockdown baby sold
0.45,Lockdown made everyone realise whom we actually love and how true ones love is
0.175,A birthday card handmade with love by my 8 year old for a friend using his cursive handwriting skill developed du
0.0,On a Sunday LockdownLevel3 lockdown
-0.5,I am so nostalgic for a sweaty gin fuelled pub night where we all share crisps and put our lippy on in the loo and
0.1875,Cumulatively the top 50 billionaires lost 232 billion between the markets peak and this week due to the coronavi
0.16666666666666666,I have been meaning to do something in this lockdown It seems like for few months i have not been able to do much
0.26666666666666666,PS5 WILL WIN NEXT GEN BUT ONLY IF XBOX SERIES X LET THEM SONY VS MICROSOFT LET THE GAMES DECIDEPS5reveal
0.0,A pandemic truth for the online dating sector Dating iswas not the same during the lockdown The entire
0.25,Feeling Lockdown blues Lets play an interesting sports quiz Guess the answer of the question asked above and cha
0.09714285714285713,TommyShakes Thats real lockdown love I bought a bag of plain flour yesterday and have had the same emotional re
0.0,As d openg of Lockdown my rqst to ombirlakota to summon an EmergencySession of d parliament amp collect info abt
0.125,First time playing golf since last year and Im not the shittest one here SundayFunday golf lockdown
0.15,how normal people go out after the lockdownfinally going outhow Instagram models go out after the lockdown
0.2,Trying this JanePlanUK thing for 3 mths to shift the excess lockdown weight Already noticing how much grazing ha
0.23333333333333336,Seriously AmmaUnavagam deserves a great appreciation for its contribution during lockdown
0.0,Gwen Allman CompanyofBooks is featured in Sunday IndependentieTheir prompt delivery of books by handpost has b
0.2,Says it all really those whove already died of COVID19 also mattered too Who will get the blame if they bec
0.0,Stay away from people not wearing their masks do sanitisation As India prepares to ease lockdown countrys fo
0.35,So true protests LockdownFailed lockdown
0.0,Seeing the lockdown open with cases at their peak COVID19
0.0,mypaotw of clarebalding decided to draw onto a map as during these last months Clare has helped me escape withou
-0.05,Lockdown is easing but its still affecting our lives in different ways How is it making you feel If youre aged
0.0,With the keen interestamprepresentation of Aimim SupremoampMP asadowaisi sb In this ongoing Lockdownfree food thro
0.0,Increase of domestic abuse during lockdownabuse coronavirus lockdown DomesticAbuse IDAS AmaaliSpice
-0.2,Now i be like Oh Shit I forget my mask like Im a Batman or something Memes lockdownlessons lockdown
0.5,Need some virtual inspiration here are the 10 most virtually toured homes during lockdown
0.0,montie BBCMarkMardell Nobody on furlough objects to lockdown
0.0,BBCPolitics End this needless lockdown The quicker we get herd immunity the better for all Protect the elderly
0.4666666666666666,Weve all been online more during Lockdown but do you know how to stay safe online Join a free webinar this Thurs
0.16666666666666666,Super Moist Ultimate Chocolate Cake Without Oven homemade lockdown cake cakes
-0.5,bored on a sunday so what did i do oh yeah order a box of millionaire brownies from AlanaSpencer treattime bored lockdown
0.0,Its heartning to read that European Manufacturing Emerges From Lockdown With Italy in lead
0.0,lockdown thane climate Mumbai yiactioncamera upvan
-0.8,I also wonder if BoJo and crew treats as all as freaking idiots amp why do we obey erm used to obey these rules
0.13636363636363635,While some staff will bemissingphysical interactions with colleagues new research has found that working from ho
0.0,roxxywrestler RosieNyteUK As are you 2 well when in Lockdown support whoever you can Lets See Roxxys
0.30000000000000004,Calm AFTER the storm I cycled through sunset viewfrommywindow northlondon finsburypark skies
0.15625,All you need is love But a little chocolate now and then doesnt hurtCharles M SchulzIts National
0.3875,Our Comrades are organising Friendly Market at Siuri Birbhum where free rations vegetables
0.4,fbpejojo77 needsfixingnow Ok so how many early cancer deaths from lockdownHow many abused childrenWhat lev
0.5,JustIn TN CM EdappadiPalanisamy states that about 8 lakh people were provided with healthy hygienic and tasty
0.7,Lovely review for my book from the brilliant KirstyWark who has described Orphan Boys as A wo
0.14732142857142858,The transformation in consumerbehaviour due to the lockdown will most certainly take different direction once the
0.375,Too excited about this delivery from thecuppedcake cake food treats lockdown delivery
0.0,Making a splashnikon nikonphotography nikond3500 derbyshire photography photographer photo lockdown2020
0.5,piersmorgan Daisybelll Glad he had the courage to admit this lockdown Sage
0.3,FatherSJMC Youre spot on with the comment about Fresh Expressions being parish work done well I too am a holy
0.1,Straight back at yer Reallisariley cant wait to see everyones eps emmerdale lockdown
-0.09999999999999999,Bring it complete lockdown to Chennai and Mumbai and Delhi nowCases are increasing and at least two days ne
0.08333333333333333,Dal Lake is serving as main vegetable market for Srinagar DalLake Srinagar Lockdown The Siasat Daily
0.13636363636363635,NEW LESSONS FOR LEADERS PODCAST Im talking about EMPATHY With the uncertainty and anxiety about what the
0.55,Very grateful for NHS Couchto5K podcast Brilliant 9 week programme thats got me through lockdown and looking f
0.0,Favourite track of Lockdown
0.0,I dont mind opinions expression freedom of speech human rights fighting for a cause But in a pandemic
0.0,NRInstitutes Prof Steve Belmain talks to the Telegraph as the coronavirus crisis has bought another epidemic
0.0,A friend who is always there for you in your journey to quitWeBelieveYouCan lockdown stayhealthy staysafe
0.25,After lockdown endsAnd first day of SchoolMe Sir garmii ki chuttian kb say hu gi Le Sir
0.9333333333333332,Happy Birthday IGGYAZALEA I hope u have the best day ever n get everything u wished for n I wish u all the best fo
0.8,Has Twitter become overly expressive and aggressive during the lockdown times lockdown
0.9333333333333332,Happy Birthday IGGYAZALEA I hope u have the best day ever n get everything u wished for n I wish u all the best fo
0.35,May this lockdown help you realise your true power
-0.3604166666666667,Unions sorry hard reality check time dont give a damn about the welfare of the children Horrible but true
-0.125,Work on vickykaushal09starrer SardarUdhamSingh had been halted due to the lockdown but the postproduction is n
0.0,intuMetrocentre today GhostTownCOVID19 lockdown One of Newcastles busiest spots abandoned
0.0,JustIn TN CM EdappadiPalanisamy praises all the people of TamilNadu who cooperated in the fight against
-0.2,Health experts support protests saying racism is worse than virusbut critics call them hypocrites Daily Mail On
0.0,Listing it on Airbnbuk when lockdown ends
0.5,Okay so i think ive reached peak Lockdown im watching an episode of Fireman Sam where JohnBarrowman plays a guest character
0.9333333333333332,Happy Birthday IGGYAZALEA I hope u have the best day ever n get everything u wished for n I wish u all the best fo
0.8,This was a great rainy afternoon activity with the boys wellbeing jars for all their post lockdown wishes tha
0.9333333333333332,Happy Birthday IGGYAZALEA I hope u have the best day ever n get everything u wished for n I wish u all the best fo
0.375,Excited to see all the emmerdale lockdown episodes we kick off this Monday and Wednesday with all my family
0.0,Weekend is losing its sanctity Covid19lockdown
0.7193181818181817,Great to get out in the sun on another beautiful day Ive done my best to build plenty of positive memories of
0.21428571428571427,Jobs lost after large Teesside hotel goes into administration Hartlepool unemployment
0.0,Bro4uOfficial registered bike repair service took my bike and abscond for 10 days No response from customer suppo
0.13636363636363635,From phishing emails to the new coronavirus tracking app and catfishing Beware scammers using the lockdown a
0.3181818181818182,Can live concerts start now We can give the proceeds to blm and GeorgeFloydIs it OK for liveMusic to start again covid19 lockdown
0.2,We are ready to rumble SVT1 and SVT Play in an hour Lockdown RallySweden
0.0,CARTESIAN AND VECTOR EQUATION LINE IN SPACE 3 DIMENSIONAL GEOMETRY CLASS 12 thCBSE CBSEBoardExams2020
-0.5,27of Britions hancock boris marr masks lockdown policestate ukgovernment freedom humanity illegal
0.25,Some more European Starling images in monochrome NaturesVoice NatureUK Avibase BBCSpringwatch birding
0.21818181818181817,An exciting new resource for lockdown parents Launch is 15th June
0.45,There is also evidence that duration of loneliness may be more important than the intensity of loneliness in incre
0.0,Sonu Sood enacting a political script Sena on helping migrants In his weekly column Rokhthok in Sena mouthpiec
0.0,Last weekend I realised I could wear a different linkinpark Tshirt a day for a week without even reaching for my
0.6,royalascot athome jazzy outfit for your own lockdown gardenenclosure to follow ascotracecourse races on
0.0,Singapore wont return to the open and connected global economy that existed before the island nation went into a
0.5,In Saturdays post gemmahbrown describes how lockdown has freed her in many waysSaturday 6th June 2020 Gemma
